OFFICE,SGD.NUMBER,SGD.DATE,IMPORTER.TIN,FOB.VALUE,CIF.VALUE,TARIFF.DESCRIPTION,QUANTITE,TOTAL.TAXES,GROSS.WEIGHT,HS6,OFFICEHS6,SGD.WeekofYear
OO100,2314.0,11/03/2022,X11XX2IEKP,60000,60000,"Autres tapis et rev�tements de sol en mati�res textiles, m�me confectionn�s.",6.0,26448.0,120,570500.0,ML100570500,10.0
OO801,17974.0,09/06/2021,X25XX1A1XK,1328505,1328505,- Bo�tes et caisses en papier ou carton ondul�,344.0,0.0,1937,481910.0,ML801481910,23.0
OO205,1077.0,21/03/2022,XAKAXXX5EF,3591000,3591000,-- Eaux min�rales,1260.0,0.0,23000,220110.0,ML205220110,12.0
OO400,7267.0,05/09/2022,XA222KXIKK,5411645,5411645,"- Ur�e, m�me en solution aqueuse",1100.0,124470.0,55165,310210.0,ML400310210,36.0
OO899,17019.0,08/06/2021,X25X21615L,6997944,6997944,- Bitume de p�trole,1.0,510852.0,24160,271320.0,ML899271320,23.0
OO500,23.0,12/03/2021,XK1XX21I6R,1004000,1004000,--- Autres,104.0,620272.0,2100,151190.0,ML500151190,11.0
OO380,432.0,08/06/2022,XA61E55K5B,2835000,2835000,-- Autres,900.0,510300.0,45000,252329.0,ML380252329,23.0
OO899,35645.0,04/11/2021,XAII115AKL,13401234,13401234,--- Super carburant,45000.0,7604812.0,34650,271012.0,ML899271012,44.0
OO130,5566.0,08/12/2021,XAE1IAIAAD,2000000,2000000,- Carottes et navets,250.0,5000.0,5000,70610.0,ML130070610,49.0
OO380,427.0,06/06/2022,XIIXXXAX9D,2800000,2800000,- De graines de coton,700.0,504000.0,35000,230610.0,ML380230610,23.0
OO104,94938.0,23/11/2021,XAIIE1IXAL,19500000,19500000,"- Portes et leurs cadres, chambranles et seuils",1500.0,48750.0,24000,441820.0,ML104441820,47.0
OO899,31037.0,03/11/2021,XK1XXXIA9D,22863544,22863544,--- Super carburant,66500.0,0.0,51205,271012.0,ML899271012,44.0
OO104,97102.0,29/11/2021,XAE12EX65Y,251000,251000,"-- Autres, y compris les appareils � combustibles solides",1.0,628.0,300,732189.0,ML104732189,48.0
OO210,4872.0,02/03/2021,XAKAXXE69G,"1326980,38","1326980,38",-- Autres,91.0,584935.0,139,853669.0,ML210853669,9.0
OO130,527.0,31/01/2022,XAE1IAIAAD,750000,750000,- Autres,150.0,1875.0,1500,80590.0,ML130080590,5.0
OO801,16020.0,15/07/2022,XAKAXXX6EP,310024,310024,-- Pour la filtration des huiles min�rales dans les moteurs � allumage par �tincelles ou,30.0,81788.0,35,842123.0,ML801842123,28.0
OO811,20038.0,28/10/2021,XA22126KKJ,28430629,28430629,-- Neufs,1.0,2075439.0,9839,870120.0,ML811870120,43.0
OO801,16102.0,15/07/2022,XA22XE51KA,4514400,4514400,"--- En poudre, en granul�s ou cristallis�s",800.0,1989949.0,40128,170199.0,ML801170199,28.0
OO801,15728.0,29/06/2021,XAE12116IL,2497720,2497720,- Ciments non pulv�ris�s dits �clinkers�,1.0,806266.0,60920,252310.0,ML801252310,26.0
OO121,13633.0,08/03/2021,XA61E626EW,2282500,2282500,-- Autres,1100.0,5706.0,55000,252329.0,ML121252329,10.0
OO120,354.0,31/01/2022,XA61EKK69J,2187500,2187500,-- Autres,700.0,393750.0,35000,252329.0,ML120252329,5.0
OO205,3264.0,29/05/2021,XA61E9616B,9293672,9293672,-- Autres,218.0,3000000.0,5450,871410.0,ML802871410,22.0
OO121,59882.0,08/11/2021,XAIIE1EIKP,3200000,3200000,-- Autres,500.0,8000.0,6000,701349.0,ML121701349,45.0
OO380,2790.0,21/02/2022,XAKAXX626B,1518626,1518626,-- Autres,1.0,3797.0,264,730799.0,ML380730799,8.0
OO899,44571.0,07/09/2022,X51XXX6K6F,1209768,1209768,---- Gas-oil,55000.0,24196.0,47685,271019.0,ML899271019,36.0
OO805,13046.0,07/10/2021,XI5XX21IAV,3689350,3689350,-- Autres,1030.0,0.0,52705,120729.0,ML805120729,40.0
OO899,10714.0,22/04/2022,X11XX26E9N,3658436,3658436,---- Gas-oil,45000.0,0.0,39015,271019.0,ML899271019,16.0
OO899,8626.0,21/02/2022,XAII115AKL,14546378,14546378,--- Super carburant,55000.0,6860094.0,42350,271012.0,ML899271012,8.0
OO210,25778.0,02/11/2021,XA22EK656A,4000000,4000000,- Autres,800.0,2471200.0,20000,70190.0,ML210070190,44.0
OO210,15154.0,23/08/2022,XA51EI55IR,3097887,3097887,-- D'autres menthes,3596.0,1000000.0,26800,330125.0,ML802330125,34.0
OO104,41756.0,18/07/2022,XA61EI961X,5000000,5000000,-- Autres,1230.0,12500.0,22750,854140.0,ML104854140,29.0
OO801,1416.0,31/01/2022,XAKAXXX6EP,272047,272047,"-- Autres vis et boulons, m�me avec leurs �crous ou rondelles",28.0,119922.0,28,731815.0,ML801731815,5.0
OO320,8823.0,16/03/2021,XAKAXX65EH,13930475,13930475,---- Gas-oil,45000.0,5890663.0,39015,271019.0,ML320271019,11.0
OO360,5470.0,25/09/2021,XA51EI529W,3000000,3000000,-- En polym�res de l'�thyl�ne,8000.0,7500.0,40000,392321.0,ML360392321,39.0
OO300,3852.0,11/11/2021,XIIXXX6I5A,1500000,1500000,- Patates douces,500.0,0.0,30000,71420.0,ML300071420,45.0
OO201,3271.0,23/03/2022,XAKAXX626B,"5185141,25","5185141,25",- Joints d'�tanch�it� m�caniques,1.0,1673767.0,159,848420.0,ML201848420,12.0
OO104,10353.0,10/02/2021,XA22XE51KA,5000000,5000000,--- Autres,800.0,12500.0,40000,170199.0,ML104170199,6.0
OO210,12724.0,04/06/2021,X11X2255AE,4537202,4537202,-- Autres,400.0,2000002.0,6800,851829.0,ML802851829,23.0
OO104,30220.0,19/04/2021,XAE12K251H,163468,163468,--- Autres,3.0,409.0,500,852872.0,ML104852872,16.0
OO320,7989.0,17/03/2022,XA22E96K6E,4375000,4375000,-- Tilapias (Oreochromis spp.),1250.0,1412250.0,12500,30323.0,ML320030323,11.0
OO899,41413.0,17/08/2022,XAKAXX1E1W,19997548,19997548,- Bitume de p�trole,1.0,1459823.0,29040,271320.0,ML899271320,33.0
OO200,2215.0,02/08/2022,XAKAXXKIXC,12797792,12797792,-- Joints,5.0,4131129.0,556,401693.0,ML200401693,31.0
OO205,2141.0,13/05/2022,XA51EI512K,8389266,8389266,-- En polym�res de l'�thyl�ne,4000.0,2500002.0,25000,392321.0,ML205392321,19.0
OO100,7730.0,25/06/2022,XAIIIA1IEP,3062500,3062500,-- Autres,980.0,551250.0,49000,252329.0,ML100252329,26.0
OO100,25996.0,06/11/2021,X11XXIE61J,20000,20000,--- Autres,2.0,8816.0,80,852872.0,ML100852872,45.0
OO801,11235.0,11/05/2021,XA5115A2KF,15686522,15686522,- Des types utilis�s pour les v�hicules et engins agricoles et forestiers,9.0,5063613.0,4299,401170.0,ML801401170,19.0
OO500,4687.0,02/10/2021,X51XXIIX5W,945000,945000,--- Savons de m�nage,105.0,583821.0,1890,340119.0,ML500340119,40.0
OO360,92.0,09/01/2021,XA61I6XAEK,1000000,1000000,"- Hame�ons, m�me mont�s sur avan�ons",720.0,2500.0,19000,950720.0,ML360950720,2.0
OO121,11983.0,09/05/2022,XAKAXXAEAK,9810855,9810855,-- Solide,20.0,24527.0,24080,281511.0,ML121281511,19.0
OO300,6948.0,16/06/2022,XI1XX5EXKA,1895366,1895366,- Autres machines et appareils � empaqueter ou � emballer les marchandises (y compris le,1.0,500000.0,942,842240.0,ML802842240,24.0
OO121,63819.0,02/12/2021,XAE12A296L,3500000,3500000,- Riz en brisures,800.0,8750.0,40000,100640.0,ML121100640,48.0
OO300,3731.0,01/04/2022,XAE1IE1KXJ,2520000,2520000,- Autres ciments hydrauliques,800.0,453600.0,40000,252390.0,ML300252390,13.0
OO205,7088.0,16/11/2021,XAIII5E2AV,15163002,15163002,--- Autres,290.0,4000005.0,20010,850211.0,ML205850211,46.0
OO205,518.0,29/01/2021,XA51E1295T,500000,500000,- Vaisselle et autres articles pour le service de la table ou de la cuisine,3.0,220400.0,500,392410.0,ML205392410,5.0
OO899,19089.0,07/07/2021,XAII115AKL,10071548,10071548,---- Gas-oil,55000.0,0.0,47685,271019.0,ML899271019,27.0
OO104,96163.0,27/11/2021,X11XX26E9N,6000000,6000000,---- Gas-oil,45000.0,15000.0,39015,271019.0,ML104271019,48.0
OO300,4902.0,29/04/2022,XAE12A296L,1134296,1134296,-- Autres,184.0,500000.0,1886,190219.0,ML802190219,17.0
OO801,22540.0,07/09/2022,XAKAXX59XV,6574000,6574000,- Chlorure de potassium,800.0,151202.0,40000,310420.0,ML801310420,36.0
OO120,7718.0,30/09/2022,XA11EX515F,6805807,6805807,- Autres,800.0,3000004.0,20000,970190.0,ML120970190,39.0
OO801,8565.0,17/03/2021,XA221K5KXJ,7148311,7148311,-- Autres,756.0,0.0,37968,100199.0,ML801100199,11.0
OO102,1242.0,12/06/2021,XAKAXXAEAK,16408494,16408494,-- Boulets et articles similaires pour broyeurs,32.0,4328562.0,26304,732611.0,ML102732611,24.0
OO801,19228.0,16/06/2021,XA221K5KXJ,2311948,2311948,-- Autres,222.0,0.0,10842,100199.0,ML801100199,24.0
OO210,4523.0,17/03/2022,XAE1I6E61P,3872364,3872364,- Autres articles de robinetterie et organes similaires,191.0,1250001.0,1095,848180.0,ML802848180,11.0
OO121,50202.0,13/09/2021,XAIIE15K1N,400000,400000,"Autres tapis et rev�tements de sol en mati�res textiles, m�me confectionn�s.",115.0,1000.0,2000,570500.0,ML121570500,37.0
OO380,6245.0,12/04/2022,XAE1IE1KXJ,3152500,3152500,-- Autres,1300.0,7881.0,65000,252329.0,ML380252329,15.0
OO104,43738.0,24/07/2022,XAKAXXX5EF,14275028,14275028,- Bo�tes et caisses en papier ou carton ondul�,2658.0,35688.0,13687,481910.0,ML104481910,30.0
OO899,4187.0,12/02/2021,XAII115AKL,19355220,19355220,--- Super carburant,55000.0,11509453.0,42350,271012.0,ML899271012,7.0
OO899,25714.0,11/08/2021,XA5126A12D,6230695,6230695,---- Gas-oil,45000.0,3713983.0,39015,271019.0,ML899271019,32.0
OO100,27259.0,03/12/2021,XA11I951AV,1895370,1895370,- Parties,766.0,500000.0,5591,847490.0,ML802847490,49.0
OO899,11781.0,18/03/2022,XAII115AKL,5626353,5626353,---- Gas-oil,45000.0,2229150.0,39015,271019.0,ML899271019,11.0
OO340,2387.0,28/07/2021,XIIXXXI5ID,900000,900000,- Ignames (Dioscorea spp.),1.0,162000.0,18000,71430.0,ML340071430,30.0
OO104,23819.0,28/03/2021,XAI1X2112R,6011500,6011500,---- Gas-oil,45000.0,15029.0,39015,271019.0,ML104271019,13.0
OO400,1604.0,03/03/2021,XAE1XIAKIK,6195782,6195782,-- Autres,491.0,2000001.0,4910,871410.0,ML802871410,9.0
OO320,29304.0,10/09/2021,XA11IA625R,11100000,11100000,--- Savons de m�nage,5500.0,6857580.0,41237,340119.0,ML320340119,37.0
OO210,15112.0,22/08/2022,X21XX1I91W,1134300,1134300,- En porcelaine,774.0,500001.0,24342,691010.0,ML802691010,34.0
OO205,670.0,10/02/2021,XAKAXXXA1C,28370000,28370000,-- Autres,40500.0,0.0,17091,392490.0,ML205392490,6.0
OO380,23.0,19/02/2022,XA61E55K5B,2425000,2425000,-- Autres,1000.0,436500.0,50000,252329.0,ML380252329,8.0
OO899,44177.0,05/09/2022,XAKAXX2A2F,989810,989810,---- Gas-oil,45000.0,19799.0,39015,271019.0,ML899271019,36.0
OO120,6234.0,20/08/2022,XA61I66AXT,3125000,3125000,-- Autres,1000.0,562500.0,50000,252329.0,ML120252329,34.0
OO210,28326.0,30/11/2021,XA22E115KG,"41702,24","41702,24",-- Autres,2.0,11005.0,3,846729.0,ML210846729,48.0
OO801,622.0,17/01/2022,XA51XX5AEL,1892255,1892255,-- Autres,1.0,499180.0,9000,843049.0,ML801843049,3.0
OO121,2854.0,14/01/2021,XAII115AKL,6000000,6000000,---- Gas-oil,45000.0,15000.0,39015,271019.0,ML121271019,2.0
OO320,37335.0,03/12/2021,XE1XXE5E5H,3868799,3868799,- Riz d�cortiqu� (riz cargo ou riz brun),980.0,1248850.0,49127,100620.0,ML320100620,49.0
OO104,10341.0,26/02/2022,XAIII99XEY,800000,800000,-- D'autres mati�res textiles,5.0,2000.0,5000,630399.0,ML104630399,9.0
OO104,8304.0,15/02/2022,XA22EXKIKG,2400000,2400000,--- Autres,1171.0,6000.0,17799,380893.0,ML104380893,7.0
OO210,25296.0,27/10/2021,XA5126K1IF,300000,300000,- Des types utilis�s pour les voitures de tourisme (y compris les voitures du type �brea,10.0,96840.0,100,401110.0,ML210401110,43.0
OO360,5383.0,22/06/2022,XAIIE1EIKP,500000,500000,-- Autres,626.0,1250.0,6000,392490.0,ML360392490,25.0
OO360,4938.0,06/09/2021,XA51EI529W,3000000,3000000,-- En polym�res de l'�thyl�ne,8000.0,7500.0,40000,392321.0,ML360392321,36.0
OO805,5911.0,06/05/2022,XA11XE19XG,2926949,2926949,- Ciments non pulv�ris�s dits �clinkers�,1.0,67321.0,51940,252310.0,ML805252310,18.0
OO380,9845.0,01/09/2021,XAII115AKL,12134635,12134635,--- Super carburant,60000.0,30337.0,46200,271012.0,ML380271012,35.0
OO241,5559.0,11/05/2022,XA11XE19XG,2258340,2258340,- Ciments non pulv�ris�s dits �clinkers�,1.0,5646.0,53200,252310.0,ML241252310,19.0
OO205,3263.0,25/06/2021,XA22EIXAKR,24816000,24816000,--- Autres,496.0,0.0,496320,260111.0,ML205260111,26.0
OO104,2805.0,10/01/2022,XAKAXX16IM,4950000,4950000,-- En emballage imm�diat de plus de 5kg ou en vrac,1100.0,1597860.0,55000,100630.0,ML104100630,2.0
OO380,44.0,07/03/2022,XA61E55K5B,3150000,3150000,-- Autres,1000.0,567000.0,50000,252329.0,ML380252329,10.0
OO805,16246.0,25/11/2021,XAKAXX16IM,9000000,9000000,-- En emballage imm�diat de plus de 5kg ou en vrac,900.0,0.0,45000,100630.0,ML805100630,47.0
OO801,4907.0,17/03/2022,XAE12116IL,2022120,2022120,- Ciments non pulv�ris�s dits �clinkers�,1.0,652742.0,49320,252310.0,ML801252310,11.0
OO121,14769.0,04/06/2022,XA51E6AXKY,4960000,4960000,----- Autres,2957.0,12400.0,20000,271019.0,ML121271019,23.0
OO320,3268.0,30/01/2021,XAIII9XKXP,3447313,3447313,- Pr�parations pour l'ondulation ou le d�frisage permanent,1024.0,1519578.0,14078,330520.0,ML320330520,5.0
OO320,8018.0,09/03/2021,XAII115AKL,14420395,14420395,--- Super carburant,45000.0,6042440.0,34650,271012.0,ML320271012,10.0
OO811,4875.0,11/11/2021,XA11XX5KEL,12656687,12656687,---- Autres,1.0,6492339.0,1790,870333.0,ML811870333,45.0
OO811,950.0,19/02/2021,X11XX15X1T,33465614,33465614,----- Autres,1.0,10802703.0,24000,870423.0,ML811870423,8.0
OO380,13817.0,06/09/2022,XAIIIAKK1A,9074400,9074400,Articles de friperie.,688.0,22686.0,37840,630900.0,ML380630900,36.0
OO360,5366.0,21/09/2021,XA6115KXKF,3000000,3000000,- Autres,5000.0,7500.0,4000,721590.0,ML360721590,38.0
OO210,18846.0,13/08/2021,XAIIE1IXAL,10208711,10208711,- Des types utilis�s pour bicyclettes,600.0,4500003.0,16000,401150.0,ML210401150,33.0
OO210,6607.0,25/03/2021,XA51EI52KT,1134297,1134297,-- Autres,97.0,500000.0,1212,853939.0,ML802853939,12.0
OO210,17808.0,27/09/2022,XAI2X12EEB,2268600,2268600,- Autres,553.0,1000000.0,7355,392390.0,ML802392390,39.0
OO801,15648.0,27/05/2021,XAKAXXX6EP,22245,22245,-- accessoires pour lignes �lectriques,6.0,9808.0,1,732690.0,ML801732690,21.0
OO210,7989.0,09/04/2021,XA51EI52KT,1134300,1134300,"-- Autres vis et boulons, m�me avec leurs �crous ou rondelles",222.0,500001.0,2886,731815.0,ML802731815,15.0
OO805,10464.0,20/07/2022,XA11XE19XG,5636000,5636000,-- Autres houilles,1.0,129628.0,40000,270119.0,ML805270119,29.0
OO120,732.0,15/02/2022,XAKAXXIXXL,3089611,3089611,-- Autres,21.0,556130.0,37800,252329.0,ML120252329,7.0
OO104,35689.0,23/06/2022,X21XX1I91W,3000000,3000000,--- Autres,1053.0,7500.0,5538,392690.0,ML104392690,25.0
OO121,10940.0,26/04/2022,XAKAXXIKAX,25237945,25237945,---- Autres,1.0,63095.0,2400,870333.0,ML121870333,17.0
OO801,19526.0,18/08/2022,X25XX11KEE,5460450,5460450,"--- En poudre, en granul�s ou cristallis�s",400.0,5950801.0,20000,170199.0,ML802170199,33.0
OO899,44683.0,07/09/2022,X51XXX6K6F,1209768,1209768,---- Gas-oil,55000.0,24196.0,47685,271019.0,ML899271019,36.0
OO104,9739.0,07/02/2021,XA61IX9K5W,452320,452320,Articles de friperie.,101.0,1131.0,6109,630900.0,ML104630900,6.0
OO104,3661.0,15/01/2021,EXX1XXXX2G,54807087,54807087,- Autres instruments et appareils,476.0,14458112.0,5236,902780.0,ML104902780,3.0
OO320,16614.0,22/05/2021,XAE126A21Y,852708,852708,--- Autres,15.0,375877.0,115,392690.0,ML320392690,21.0
OO801,2912.0,14/02/2022,XAKAXXX6EP,75034,75034,-- Encadr�s,1.0,33078.0,13,700992.0,ML801700992,7.0
OO320,1236.0,13/01/2021,X51XXX6K6F,26388000,26388000,--- Savons de m�nage,7200.0,16302507.0,63720,340119.0,ML320340119,2.0
OO210,25980.0,04/11/2021,XAE1IA2I5R,1363950,1363950,- En polym�res du chlorure de vinyle,71.0,601231.0,1500,391810.0,ML210391810,44.0
OO400,449.0,24/01/2022,XA21XXA9AG,16250000,16250000,-- D�un coefficient d�absorption d�eau en poids sup�rieur � 10 %,2000.0,2925000.0,50000,690723.0,ML400690723,4.0
OO801,15571.0,06/07/2022,XE1XXE5E5H,2707020,2707020,- Riz d�cortiqu� (riz cargo ou riz brun),270.0,0.0,13535,100620.0,ML801100620,27.0
OO104,104946.0,25/12/2021,XA22XE51KA,4308000,4308000,- Riz en brisures,960.0,10770.0,48000,100640.0,ML104100640,52.0
OO104,27370.0,19/05/2022,XAKAXX2A2F,27999525,27999525,-- Neufs,1.0,69999.0,9295,870120.0,ML104870120,20.0
OO420,564.0,24/02/2021,XE1XXI21AD,2379000,2379000,-- Autres,960.0,5948.0,47580,120729.0,ML420120729,8.0
OO210,20974.0,09/09/2021,XA615X1A9X,120000,120000,-- Autres,1.0,52896.0,95,841810.0,ML210841810,36.0
OO205,3993.0,24/08/2022,XAII2K125W,1134300,1134300,--- Machines � copier,40.0,500001.0,6372,844339.0,ML802844339,34.0
OO320,3463.0,07/02/2022,XAKAXX1IKD,255436871,255436871,-- Autres,2488.0,5875049.0,16280,300490.0,ML320300490,6.0
OO400,8545.0,30/09/2021,XA51EEXAKW,3875000,3875000,- D'autres mati�res textiles,155.0,1708100.0,775,570190.0,ML802570190,39.0
OO300,6427.0,04/06/2022,XI1XXEEK6M,2520000,2520000,-- Autres,800.0,453600.0,40000,252329.0,ML300252329,23.0
OO104,39925.0,22/05/2021,XAIIE1IXAL,2000000,2000000,--- Autres,600.0,5000.0,10000,391739.0,ML104391739,21.0
OO130,1734.0,04/05/2021,X16XXX6A6A,1200000,1200000,"Tomates, � l'�tat frais ou r�frig�r�.",231.0,3000.0,3000,70200.0,ML130070200,18.0
OO801,33057.0,22/10/2021,XAKAXXX6EP,306221,306221,Pr�parations antigel et liquides pr�par�s pour d�givrage.,11.0,98852.0,35,382000.0,ML801382000,43.0
OO205,413.0,26/01/2021,X25X2XAAXK,2447814,2447814,--- Autres,1748.0,1079000.0,6993,210390.0,ML802210390,4.0
OO341,722.0,30/06/2022,XA22IKAXIL,1165422,1165422,--- Conditionn�s pour la vente au d�tail,108.0,720001.0,2715,340211.0,ML802340211,26.0
OO420,3240.0,29/06/2022,X51XXA5XAH,3465000,3465000,-- Autres,1100.0,8663.0,55000,252329.0,ML420252329,26.0
OO210,20680.0,07/09/2021,XAE12K1KKL,8968750,8968750,-- Chinchards (Trachurus spp.),1250.0,1614375.0,25625,30355.0,ML210030355,36.0
OO200,93.0,28/01/2022,XAE126XXXX,6982407,6982407,-- Parties de machines de sondage ou de forage des n�s�8430.41 ou 8430.49,92.0,0.0,2800,843143.0,ML200843143,4.0
OO121,10594.0,20/02/2021,XA51XIE61X,2880000,2880000,-- Portiques mobiles sur pneumatiques et chariots-cavaliers,1.0,7200.0,8000,842612.0,ML121842612,8.0
OO899,42212.0,27/12/2021,XAKAXX251N,9631633,9631633,---- Gas-oil,45000.0,0.0,39015,271019.0,ML899271019,52.0
OO210,8133.0,11/05/2022,XA22XE51KA,2835753,2835753,"- Portes et leurs cadres, chambranles et seuils",15.0,1250003.0,15000,441820.0,ML210441820,19.0
OO811,650.0,14/03/2022,XA51XAXIAY,12155120,12155120,--- Usag�s :,1.0,0.0,1850,870333.0,ML811870333,11.0
OO201,3037.0,17/03/2021,XAKAXXE69G,49944052,49944052,-- T�l�phones pour r�seaux cellulaires et pour autres r�seaux sans fil,9.0,16121943.0,779,851712.0,ML201851712,11.0
OO380,35.0,27/02/2022,XA61E55K5B,2425000,2425000,-- Autres,1000.0,436500.0,50000,252329.0,ML380252329,9.0
OO801,30545.0,20/12/2021,XAKAXXXIAF,81147930,81147930,---- Autres,1764.0,26194554.0,23284,40221.0,ML801040221,51.0
OO210,15496.0,01/07/2021,XAIIE1IXAL,3402903,3402903,-- D'autres mati�res textiles,200.0,1500003.0,1500,630229.0,ML210630229,26.0
OO300,8384.0,23/07/2022,XAKAXXI6AL,1454773,1454773,-- D'une capacit� unitaire exprim�e en poids de linge sec n'exc�dant pas 10�kg,1.0,641266.0,2,845121.0,ML300845121,30.0
OO104,3117.0,14/01/2021,XAKAXX2A2F,6000000,6000000,---- Gas-oil,45000.0,15000.0,39015,271019.0,ML104271019,2.0
OO899,19359.0,13/05/2022,XAI1X2112R,39882,39882,---- Gas-oil,40000.0,320416.0,34680,271019.0,ML899271019,19.0
OO104,54954.0,01/09/2022,XA61E2951V,6000000,6000000,---- Gas-oil,45000.0,15000.0,39015,271019.0,ML104271019,35.0
OO121,49683.0,11/09/2021,X51XXX6K6F,9152489,9152489,---- Gas-oil,55000.0,22881.0,47685,271019.0,ML121271019,37.0
OO210,11014.0,11/05/2021,XAE12911IX,60000,60000,"-- Articles et mat�riel pour la culture physique, la gymnastique ou l'athl�tisme",6.0,26448.0,100,950691.0,ML210950691,19.0
OO100,43.0,06/01/2021,XA61EK65AF,3250000,3250000,-- Autres,1040.0,585000.0,52000,252329.0,ML100252329,1.0
OO205,529.0,31/01/2022,XA512629XH,8676781,8676781,-- Biscuits additionn�s d��dulcorants,13600.0,1561821.0,21372,190531.0,ML205190531,5.0
OO340,3831.0,13/11/2021,XIIXXX29EW,900000,900000,- Ignames (Dioscorea spp.),1.0,162000.0,18000,71430.0,ML340071430,46.0
OO210,15428.0,24/08/2022,XAE1I9A9IF,5671506,5671506,--- Autres,1454.0,2500004.0,10000,210690.0,ML210210690,34.0
OO201,3937.0,08/04/2022,XA51169A2B,2980046,2980046,-- Autres,1.0,961962.0,30,840999.0,ML201840999,14.0
OO340,1371.0,21/04/2021,XAE12116IL,1776397,1776397,- Ciments non pulv�ris�s dits �clinkers�,1.0,0.0,61200,252310.0,ML340252310,16.0
OO100,1419.0,21/01/2021,XA61EAI92B,2187500,2187500,-- Autres,700.0,393750.0,35000,252329.0,ML100252329,3.0
OO801,17933.0,31/07/2022,XA11IA625R,9455250,9455250,--- Autres,2500.0,1701945.0,50000,151190.0,ML801151190,31.0
OO130,1822.0,10/05/2021,XAKAXX2IIR,2800000,2800000,"-- Seringues, avec ou sans aiguilles",500.0,7000.0,6332,901831.0,ML130901831,19.0
OO801,37773.0,09/12/2021,X25XX1A1XK,10386677,10386677,-- De froment (bl�),720.0,0.0,36088,110311.0,ML801110311,49.0
OO210,21364.0,13/09/2021,XAIIE1IXAL,4538000,4538000,- Autres meubles en bois,900.0,2000351.0,20000,940360.0,ML210940360,37.0
OO121,15125.0,16/03/2021,XAKAXX5AIT,4367017,4367017,"- Nitrate d'ammonium, m�me en solution aqueuse",20.0,10918.0,25070,310230.0,ML121310230,11.0
OO380,12458.0,14/08/2022,XI1XXEEEXP,2425000,2425000,-- Autres,1000.0,6063.0,50000,252329.0,ML380252329,33.0
OO801,7859.0,12/04/2022,XAKAXXX6EP,637429,637429,"- Autres interrupteurs, sectionneurs et commutateurs",4.0,280982.0,27,853650.0,ML801853650,15.0
OO380,402.0,04/06/2022,XI1XXEEEXP,2835000,2835000,-- Autres,900.0,510300.0,45000,252329.0,ML380252329,23.0
OO205,4270.0,12/07/2021,XA51EI529W,3418133,3418133,-- En autres mati�res plastiques,2285.0,2000001.0,5026,392329.0,ML802392329,28.0
OO201,10687.0,17/09/2021,XA51E5XX9N,217232,217232,--- Autres,1.0,95759.0,10,391739.0,ML201391739,38.0
OO104,6735.0,04/02/2022,XAKAXX2IKL,6191916,6191916,---- Carbur�acteur,45000.0,15480.0,36585,271019.0,ML104271019,5.0
OO201,4310.0,19/04/2021,XAKAXX91EV,"3835694,95","3835694,95",-- Pour la filtration des huiles min�rales dans les moteurs � allumage par �tincelles ou,1.0,1011858.0,162,842123.0,ML201842123,16.0
OO801,2586.0,08/02/2022,X11XX151IB,9025200,9025200,"--- En poudre, en granul�s ou cristallis�s",800.0,3978309.0,40112,170199.0,ML801170199,6.0
OO104,33389.0,12/06/2022,XA51EIEAIV,6000000,6000000,---- Gas-oil,45000.0,15000.0,39015,271019.0,ML104271019,24.0
OO121,21802.0,21/04/2021,XAIIX6E92M,10000000,10000000,-- Autres,1650.0,25000.0,28050,300490.0,ML121300490,16.0
OO200,1118.0,05/06/2021,XA221KXXKA,1200000,1200000,-- Autres,20.0,0.0,25000,440799.0,ML200440799,23.0
